Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-05 08:00:00-05:00,129.96,130.52,129.67,130.14,0,0.0,0.0
2023-12-05 09:00:00-05:00,130.1,130.21,129.89,129.97,0,0.0,0.0
2023-12-05 09:30:00-05:00,130.3699951171875,132.3699951171875,129.72999572753906,131.7873992919922,4378119,0.0,0.0
2023-12-05 10:30:00-05:00,131.8000030517578,133.5399932861328,131.7100067138672,132.1300048828125,3464104,0.0,0.0
2023-12-05 11:30:00-05:00,132.16000366210938,132.8000030517578,131.97999572753906,132.32000732421875,1865099,0.0,0.0
2023-12-05 12:30:00-05:00,132.32000732421875,132.44000244140625,131.81500244140625,131.92999267578125,1568805,0.0,0.0
2023-12-05 13:30:00-05:00,131.94000244140625,132.13999938964844,131.82000732421875,132.06500244140625,1447430,0.0,0.0
2023-12-05 14:30:00-05:00,132.05999755859375,132.55499267578125,131.80999755859375,132.43020629882812,1399797,0.0,0.0
2023-12-05 15:30:00-05:00,132.42999267578125,132.47000122070312,132.1300048828125,132.39999389648438,2847008,0.0,0.0
2023-12-05 16:00:00-05:00,132.41,132.62,132.26,132.39,0,0.0,0.0
2023-12-05 17:00:00-05:00,132.39,132.45,132.35,132.45,0,0.0,0.0
2023-12-05 18:00:00-05:00,132.39,132.62,132.04,132.62,0,0.0,0.0
2023-12-06 04:00:00-05:00,133.0,133.28,132.63,132.75,0,0.0,0.0
2023-12-06 05:00:00-05:00,132.79,132.82,132.28,132.55,0,0.0,0.0
2023-12-06 06:00:00-05:00,132.58,132.81,132.49,132.51,0,0.0,0.0
2023-12-06 07:00:00-05:00,132.49,132.67,132.37,132.5,0,0.0,0.0
2023-12-06 08:00:00-05:00,132.57,133.16,132.45,132.8,0,0.0,0.0
2023-12-06 09:00:00-05:00,132.82,133.32,132.75,133.24,0,0.0,0.0
2023-12-06 09:30:00-05:00,132.89999389648438,133.30999755859375,132.00999450683594,132.11000061035156,3985625,0.0,0.0
2023-12-06 10:30:00-05:00,132.1199951171875,132.96499633789062,131.97000122070312,132.19000244140625,1993382,0.0,0.0
2023-12-06 11:30:00-05:00,132.19500732421875,132.47000122070312,131.83999633789062,132.0041961669922,1475704,0.0,0.0
2023-12-06 12:30:00-05:00,132.00999450683594,132.36000061035156,131.75999450683594,131.9506072998047,1228261,0.0,0.0
2023-12-06 13:30:00-05:00,131.9600067138672,132.07000732421875,131.68150329589844,131.9499969482422,1332573,0.0,0.0
2023-12-06 14:30:00-05:00,131.94500732421875,132.14999389648438,131.4149932861328,131.5500030517578,1535874,0.0,0.0
2023-12-06 15:30:00-05:00,131.5500030517578,131.77000427246094,131.30999755859375,131.44000244140625,2188944,0.0,0.0
2023-12-06 16:00:00-05:00,131.45,131.5,131.3,131.44,0,0.0,0.0
2023-12-06 17:00:00-05:00,131.44,131.5,128.74461,131.42,0,0.0,0.0
2023-12-06 18:00:00-05:00,131.38,131.98,131.31,131.79,0,0.0,0.0
2023-12-07 04:00:00-05:00,133.17,134.53,132.69,134.44,0,0.0,0.0
2023-12-07 05:00:00-05:00,134.49,135.53,134.48,134.94,0,0.0,0.0
2023-12-07 06:00:00-05:00,135.03,135.25,134.85,135.25,0,0.0,0.0
2023-12-07 07:00:00-05:00,135.23,136.0,134.75,134.93,0,0.0,0.0
2023-12-07 08:00:00-05:00,134.92,135.71,132.5,135.66,0,0.0,0.0
2023-12-07 09:00:00-05:00,135.56,136.74,132.94,136.635,0,0.0,0.0
2023-12-07 09:30:00-05:00,136.60000610351562,139.47999572753906,136.22999572753906,138.5449981689453,14025112,0.0,0.0
2023-12-07 10:30:00-05:00,138.5500030517578,138.85000610351562,137.2899932861328,137.75,3427619,0.0,0.0
2023-12-07 11:30:00-05:00,137.74000549316406,139.9600067138672,137.74000549316406,139.8699951171875,4998893,0.0,0.0
2023-12-07 12:30:00-05:00,139.88999938964844,140.0,138.6199951171875,138.6804962158203,3088035,0.0,0.0
2023-12-07 13:30:00-05:00,138.69000244140625,138.872802734375,138.26499938964844,138.76499938964844,2531644,0.0,0.0
2023-12-07 14:30:00-05:00,138.77000427246094,138.83999633789062,138.30999755859375,138.6199951171875,2393449,0.0,0.0
2023-12-07 15:30:00-05:00,138.6300048828125,138.67999267578125,138.14999389648438,138.4199981689453,3155768,0.0,0.0
2023-12-07 16:00:00-05:00,138.42,138.73,132.3961,138.45,0,0.0,0.0
2023-12-07 17:00:00-05:00,138.39,138.53,138.3,138.385,0,0.0,0.0
2023-12-07 18:00:00-05:00,138.41,138.46,138.24,138.4,0,0.0,0.0
2023-12-08 04:00:00-05:00,139.0,139.0,138.61,138.69,0,0.0,0.0
2023-12-08 05:00:00-05:00,138.68,138.95,138.68,138.74,0,0.0,0.0
2023-12-08 06:00:00-05:00,138.76,138.8,137.97,138.11,0,0.0,0.0
2023-12-08 07:00:00-05:00,138.14,138.31,137.51,137.7,0,0.0,0.0
2023-12-08 08:00:00-05:00,137.69,138.97,137.11,137.35,0,0.0,0.0
2023-12-08 09:00:00-05:00,137.45,137.78,135.52,135.97,0,0.0,0.0
2023-12-08 09:30:00-05:00,136.38999938964844,137.99000549316406,136.0800018310547,137.50999450683594,8082556,0.0,0.0
2023-12-08 10:30:00-05:00,137.52000427246094,137.5500030517578,136.37100219726562,136.6999969482422,2806684,0.0,0.0
2023-12-08 11:30:00-05:00,136.7100067138672,136.8350067138672,135.82000732421875,136.48500061035156,2233293,0.0,0.0
2023-12-08 12:30:00-05:00,136.5,136.61000061035156,136.27000427246094,136.52999877929688,1273965,0.0,0.0
2023-12-08 13:30:00-05:00,136.5500030517578,136.61830139160156,136.2100067138672,136.55999755859375,1666362,0.0,0.0
2023-12-08 14:30:00-05:00,136.57000732421875,136.88999938964844,136.5500030517578,136.7200927734375,1602869,0.0,0.0
2023-12-08 15:30:00-05:00,136.72000122070312,136.75999450683594,136.4600067138672,136.5800018310547,2422972,0.0,0.0
2023-12-08 16:00:00-05:00,136.58,136.8168,136.51,136.54,0,0.0,0.0
2023-12-08 17:00:00-05:00,136.53,140.6209,111.762596,136.33,0,0.0,0.0
2023-12-08 18:00:00-05:00,136.33,136.35,136.17,136.25,0,0.0,0.0
2023-12-11 04:00:00-05:00,136.96,136.96,135.77,136.23,0,0.0,0.0
2023-12-11 05:00:00-05:00,136.23,136.25,134.94,135.07,0,0.0,0.0
2023-12-11 06:00:00-05:00,135.07,135.17,135.0,135.08,0,0.0,0.0
2023-12-11 07:00:00-05:00,135.06,135.28,135.04,135.21,0,0.0,0.0
2023-12-11 08:00:00-05:00,135.23,136.33,134.91,135.12,0,0.0,0.0
2023-12-11 09:00:00-05:00,135.08,135.14,134.8,134.87,0,0.0,0.0
2023-12-11 09:30:00-05:00,133.82000732421875,134.55999755859375,132.88999938964844,134.0500030517578,8256533,0.0,0.0
2023-12-11 10:30:00-05:00,134.05499267578125,134.1999969482422,133.36000061035156,133.7899932861328,2591221,0.0,0.0
2023-12-11 11:30:00-05:00,133.8000030517578,134.08999633789062,133.47000122070312,134.08700561523438,1701422,0.0,0.0
2023-12-11 12:30:00-05:00,134.08999633789062,134.3249969482422,133.72000122070312,134.1414031982422,1611179,0.0,0.0
2023-12-11 13:30:00-05:00,134.14500427246094,134.30999755859375,133.9199981689453,134.10499572753906,1594950,0.0,0.0
2023-12-11 14:30:00-05:00,134.11000061035156,134.41000366210938,134.0449981689453,134.36000061035156,1667436,0.0,0.0
2023-12-11 15:30:00-05:00,134.35000610351562,134.7899932861328,134.27000427246094,134.6999969482422,2490254,0.0,0.0
2023-12-11 16:00:00-05:00,134.71,134.89,134.131,134.72,0,0.0,0.0
2023-12-11 17:00:00-05:00,134.66,137.28049,134.53,134.62,0,0.0,0.0
2023-12-11 18:00:00-05:00,134.69,134.75,134.51,134.73,0,0.0,0.0
2023-12-12 04:00:00-05:00,134.18,134.19,133.2,133.36,0,0.0,0.0
2023-12-12 05:00:00-05:00,133.33,133.48,132.93,133.35,0,0.0,0.0
2023-12-12 06:00:00-05:00,133.37,133.38,133.08,133.2,0,0.0,0.0
2023-12-12 07:00:00-05:00,133.26,133.85,133.2,133.7,0,0.0,0.0
2023-12-12 08:00:00-05:00,133.71,134.32,133.19,133.3,0,0.0,0.0
2023-12-12 09:00:00-05:00,133.3,134.295,133.0,133.36,0,0.0,0.0
2023-12-12 09:30:00-05:00,133.27000427246094,134.5399932861328,132.8300018310547,133.66000366210938,5787483,0.0,0.0
2023-12-12 10:30:00-05:00,133.67999267578125,134.02999877929688,133.47999572753906,133.7949981689453,2476092,0.0,0.0
2023-12-12 11:30:00-05:00,133.8000030517578,133.86000061035156,133.4149932861328,133.57839965820312,1498838,0.0,0.0
2023-12-12 12:30:00-05:00,133.5749969482422,134.0749969482422,133.57000732421875,133.91000366210938,1729226,0.0,0.0
2023-12-12 13:30:00-05:00,133.9199981689453,134.13999938964844,133.69000244140625,133.6999969482422,1806431,0.0,0.0
2023-12-12 14:30:00-05:00,133.6999969482422,133.7100067138672,133.35000610351562,133.47000122070312,3958960,0.0,0.0
2023-12-12 15:30:00-05:00,133.47000122070312,133.85000610351562,133.39999389648438,133.64999389648438,4490203,0.0,0.0
2023-12-12 16:00:00-05:00,133.64,134.7,133.3833,133.77,0,0.0,0.0
2023-12-12 17:00:00-05:00,133.77,136.62,133.65,133.69,0,0.0,0.0
2023-12-12 18:00:00-05:00,133.72,133.99,133.68,133.95,0,0.0,0.0
2023-12-13 04:00:00-05:00,133.9,134.29,133.83,134.23,0,0.0,0.0
2023-12-13 05:00:00-05:00,134.24,134.3,134.06,134.15,0,0.0,0.0
2023-12-13 06:00:00-05:00,134.2,134.55,134.09,134.55,0,0.0,0.0
2023-12-13 07:00:00-05:00,134.61,134.65,133.93,134.06,0,0.0,0.0
2023-12-13 08:00:00-05:00,134.07,134.4,133.75,134.23,0,0.0,0.0
2023-12-13 09:00:00-05:00,134.25,135.03,134.24,134.985,0,0.0,0.0
2023-12-13 09:30:00-05:00,134.33999633789062,134.77999877929688,133.64500427246094,134.0800018310547,5003811,0.0,0.0
2023-12-13 10:30:00-05:00,134.0800018310547,134.16000366210938,133.5399932861328,133.7261962890625,2297821,0.0,0.0
2023-12-13 11:30:00-05:00,133.72999572753906,133.77999877929688,133.25,133.3249969482422,1535497,0.0,0.0
2023-12-13 12:30:00-05:00,133.32809448242188,133.4199981689453,133.05499267578125,133.11500549316406,1354088,0.0,0.0
2023-12-13 13:30:00-05:00,133.1199951171875,134.11000061035156,132.9499969482422,133.6199951171875,2803935,0.0,0.0
2023-12-13 14:30:00-05:00,133.625,134.64999389648438,133.47000122070312,133.94000244140625,4765860,0.0,0.0
2023-12-13 15:30:00-05:00,133.94000244140625,133.9600067138672,133.3300018310547,133.9600067138672,4119302,0.0,0.0
2023-12-13 16:00:00-05:00,133.96,134.19,133.65,134.05,0,0.0,0.0
2023-12-13 17:00:00-05:00,134.0899,134.16,133.72,134.1,0,0.0,0.0
2023-12-13 18:00:00-05:00,134.15,134.86,133.97,134.86,0,0.0,0.0
2023-12-14 04:00:00-05:00,134.92,135.28,134.8,134.86,0,0.0,0.0
2023-12-14 05:00:00-05:00,134.84,135.09,134.75,135.09,0,0.0,0.0
2023-12-14 06:00:00-05:00,135.09,135.16,134.81,134.82,0,0.0,0.0
2023-12-14 07:00:00-05:00,134.85,135.12,134.77,134.79,0,0.0,0.0
2023-12-14 08:00:00-05:00,134.8,135.35,134.51,134.6491,0,0.0,0.0
2023-12-14 09:00:00-05:00,134.65,134.85,134.33,134.54,0,0.0,0.0
2023-12-14 09:30:00-05:00,134.77000427246094,135.03500366210938,132.5,132.5500030517578,6510274,0.0,0.0
2023-12-14 10:30:00-05:00,132.5500030517578,132.76400756835938,131.58999633789062,132.18499755859375,4218278,0.0,0.0
2023-12-14 11:30:00-05:00,132.19000244140625,132.8874053955078,132.11000061035156,132.86000061035156,2407820,0.0,0.0
2023-12-14 12:30:00-05:00,132.85000610351562,132.8800048828125,131.3300018310547,131.75799560546875,2856272,0.0,0.0
2023-12-14 13:30:00-05:00,131.75990295410156,132.63999938964844,131.05999755859375,132.6199951171875,2715721,0.0,0.0
2023-12-14 14:30:00-05:00,132.61500549316406,133.16000366210938,132.52000427246094,132.76499938964844,2838702,0.0,0.0
2023-12-14 15:30:00-05:00,132.77000427246094,133.24000549316406,132.60009765625,133.22000122070312,3977578,0.0,0.0
2023-12-14 16:00:00-05:00,133.2,133.47,132.97,133.09,0,0.0,0.0
2023-12-14 17:00:00-05:00,133.07,134.28,133.0,133.0,0,0.0,0.0
2023-12-14 18:00:00-05:00,133.045,133.16,132.99,133.16,0,0.0,0.0
2023-12-15 04:00:00-05:00,133.02,133.68,133.02,133.68,0,0.0,0.0
2023-12-15 05:00:00-05:00,133.66,133.85,133.48,133.67,0,0.0,0.0
2023-12-15 06:00:00-05:00,133.62,133.72,133.45,133.7,0,0.0,0.0
2023-12-15 07:00:00-05:00,133.69,133.77,133.59,133.66,0,0.0,0.0
2023-12-15 08:00:00-05:00,133.6,133.75,133.2,133.555,0,0.0,0.0
2023-12-15 09:00:00-05:00,133.58,133.8,133.07,133.77,0,0.0,0.0
2023-12-15 09:30:00-05:00,132.9199981689453,134.8300018310547,132.6300048828125,133.4499969482422,11787153,0.0,0.0
2023-12-15 10:30:00-05:00,133.4499969482422,133.80999755859375,133.0749969482422,133.38250732421875,3197211,0.0,0.0
2023-12-15 11:30:00-05:00,133.38999938964844,133.49000549316406,132.86000061035156,133.2899932861328,2753601,0.0,0.0
2023-12-15 12:30:00-05:00,133.3000030517578,133.32000732421875,132.7050018310547,133.1699981689453,2350289,0.0,0.0
2023-12-15 13:30:00-05:00,133.1750030517578,133.5399932861328,132.75,133.27999877929688,2394421,0.0,0.0
2023-12-15 14:30:00-05:00,133.28500366210938,133.92999267578125,133.27499389648438,133.88999938964844,2079327,0.0,0.0
2023-12-15 15:30:00-05:00,133.88999938964844,133.99000549316406,133.5,133.75,4906807,0.0,0.0
2023-12-15 16:00:00-05:00,133.72,133.93,133.5456,133.85,0,0.0,0.0
2023-12-15 17:00:00-05:00,133.9,158.57607,115.057205,133.8,0,0.0,0.0
2023-12-15 18:00:00-05:00,133.78,134.2,133.75,133.94,0,0.0,0.0
2023-12-18 04:00:00-05:00,134.0,134.2,133.92,134.15,0,0.0,0.0
2023-12-18 05:00:00-05:00,134.11,134.15,133.6,133.79,0,0.0,0.0
2023-12-18 06:00:00-05:00,133.79,133.82,133.63,133.71,0,0.0,0.0
2023-12-18 07:00:00-05:00,133.73,133.92,133.59,133.86,0,0.0,0.0
2023-12-18 08:00:00-05:00,133.86,134.25,133.6,133.88,0,0.0,0.0
2023-12-18 09:00:00-05:00,133.88,133.91,133.52,133.595,0,0.0,0.0
2023-12-18 09:30:00-05:00,133.86000061035156,137.3800048828125,133.77000427246094,137.02000427246094,6534070,0.0,0.0
2023-12-18 10:30:00-05:00,137.01499938964844,137.125,136.42999267578125,136.65499877929688,2382632,0.0,0.0
2023-12-18 11:30:00-05:00,136.64999389648438,138.3800048828125,136.64999389648438,137.55999755859375,3666405,0.0,0.0
2023-12-18 12:30:00-05:00,137.5626983642578,137.90499877929688,137.125,137.75,2356712,0.0,0.0
2023-12-18 13:30:00-05:00,137.75999450683594,137.83999633789062,137.3699951171875,137.4499969482422,1506715,0.0,0.0
2023-12-18 14:30:00-05:00,137.4600067138672,137.77999877929688,137.30999755859375,137.74000549316406,1791120,0.0,0.0
2023-12-18 15:30:00-05:00,137.74000549316406,137.8000030517578,137.08999633789062,137.1699981689453,3459568,0.0,0.0
2023-12-18 16:00:00-05:00,137.19,137.26,136.81,137.07,0,0.0,0.0
2023-12-18 17:00:00-05:00,137.09,137.14,136.95,137.045,0,0.0,0.0
2023-12-18 18:00:00-05:00,137.08,137.19,137.08,137.15,0,0.0,0.0
2023-12-19 04:00:00-05:00,137.19,137.35,137.08,137.2,0,0.0,0.0
2023-12-19 05:00:00-05:00,137.24,137.29,137.16,137.21,0,0.0,0.0
2023-12-19 06:00:00-05:00,137.19,137.42,137.16,137.42,0,0.0,0.0
2023-12-19 07:00:00-05:00,137.43,138.18,137.42,137.75,0,0.0,0.0
2023-12-19 08:00:00-05:00,137.74,138.23,137.02,138.0,0,0.0,0.0
2023-12-19 09:00:00-05:00,138.0,138.08,133.77,137.62,0,0.0,0.0
2023-12-19 09:30:00-05:00,138.0,138.77000427246094,137.6199951171875,138.0800018310547,3934657,0.0,0.0
2023-12-19 10:30:00-05:00,138.10000610351562,138.27000427246094,137.4499969482422,137.8000030517578,2289120,0.0,0.0
2023-12-19 11:30:00-05:00,137.80999755859375,138.1750030517578,137.52999877929688,137.72999572753906,1487920,0.0,0.0
2023-12-19 12:30:00-05:00,137.72999572753906,138.19500732421875,137.6750030517578,138.1887969970703,1381946,0.0,0.0
2023-12-19 13:30:00-05:00,138.18499755859375,138.6699981689453,138.14999389648438,138.639892578125,1697945,0.0,0.0
2023-12-19 14:30:00-05:00,138.63999938964844,138.71499633789062,137.9600067138672,138.0800018310547,1316360,0.0,0.0
2023-12-19 15:30:00-05:00,138.07000732421875,138.47000122070312,137.83999633789062,138.1199951171875,2415483,0.0,0.0
2023-12-19 16:00:00-05:00,138.12,138.22,137.95,138.1,0,0.0,0.0
2023-12-19 17:00:00-05:00,138.08,147.00116,138.04,138.1257,0,0.0,0.0
2023-12-19 18:00:00-05:00,138.145,138.16,137.98,138.09,0,0.0,0.0
2023-12-20 04:00:00-05:00,138.19,138.19,137.29,137.55,0,0.0,0.0
2023-12-20 05:00:00-05:00,137.55,137.77,137.47,137.5,0,0.0,0.0
2023-12-20 06:00:00-05:00,137.51,138.35,137.38,138.27,0,0.0,0.0
2023-12-20 07:00:00-05:00,138.31,139.4,138.15,139.38,0,0.0,0.0
2023-12-20 08:00:00-05:00,139.37,139.79,137.35,139.68,0,0.0,0.0
2023-12-20 09:00:00-05:00,139.68,140.35,139.68,140.18,0,0.0,0.0
2023-12-20 09:30:00-05:00,140.3300018310547,143.0500030517578,139.72999572753906,142.9149932861328,11478650,0.0,0.0
2023-12-20 10:30:00-05:00,142.91079711914062,143.0782928466797,142.02000427246094,142.2534942626953,3720881,0.0,0.0
2023-12-20 11:30:00-05:00,142.25999450683594,142.27999877929688,141.7100067138672,142.0800018310547,2185559,0.0,0.0
2023-12-20 12:30:00-05:00,142.0749969482422,142.22999572753906,141.86000061035156,142.14500427246094,2103551,0.0,0.0
2023-12-20 13:30:00-05:00,142.14999389648438,142.3209991455078,141.69500732421875,141.72500610351562,1887237,0.0,0.0
2023-12-20 14:30:00-05:00,141.72500610351562,141.74000549316406,139.5500030517578,139.5800018310547,4468402,0.0,0.0
2023-12-20 15:30:00-05:00,139.5800018310547,140.22000122070312,139.41000366210938,139.64999389648438,3628694,0.0,0.0
2023-12-20 16:00:00-05:00,139.66,139.95,139.41,139.66,0,0.0,0.0
2023-12-20 17:00:00-05:00,139.6975,145.2165,136.17642,139.76,0,0.0,0.0
2023-12-20 18:00:00-05:00,139.76,139.88,139.55,139.72,0,0.0,0.0
2023-12-21 04:00:00-05:00,139.84,141.3,139.84,141.18,0,0.0,0.0
2023-12-21 05:00:00-05:00,141.16,141.19,140.71,140.87,0,0.0,0.0
2023-12-21 06:00:00-05:00,140.81,140.91,140.66,140.76,0,0.0,0.0
2023-12-21 07:00:00-05:00,140.75,140.87,140.6,140.87,0,0.0,0.0
2023-12-21 08:00:00-05:00,140.88,141.0,139.93,140.75,0,0.0,0.0
2023-12-21 09:00:00-05:00,140.9,141.7,140.79,141.43,0,0.0,0.0
2023-12-21 09:30:00-05:00,140.77000427246094,141.6300048828125,140.47250366210938,141.30999755859375,4311667,0.0,0.0
2023-12-21 10:30:00-05:00,141.3300018310547,141.88999938964844,141.18499755859375,141.6199951171875,2265148,0.0,0.0
2023-12-21 11:30:00-05:00,141.61000061035156,141.8300018310547,140.92999267578125,141.04330444335938,1950952,0.0,0.0
2023-12-21 12:30:00-05:00,141.05999755859375,141.56959533691406,140.99969482421875,141.42999267578125,1818614,0.0,0.0
2023-12-21 13:30:00-05:00,141.4499969482422,141.5399932861328,141.13999938964844,141.19000244140625,1558916,0.0,0.0
2023-12-21 14:30:00-05:00,141.19000244140625,141.5540008544922,141.11000061035156,141.52499389648438,1755126,0.0,0.0
2023-12-21 15:30:00-05:00,141.5399932861328,142.02999877929688,141.47999572753906,141.7899932861328,2666695,0.0,0.0
2023-12-21 16:00:00-05:00,141.81,142.01,138.15,141.7446,0,0.0,0.0
2023-12-21 17:00:00-05:00,141.77,142.0,141.74,141.9,0,0.0,0.0
2023-12-21 18:00:00-05:00,141.86,141.9,141.42,141.85,0,0.0,0.0
2023-12-22 04:00:00-05:00,141.79,141.79,141.36,141.63,0,0.0,0.0
2023-12-22 05:00:00-05:00,141.65,141.88,141.14,141.53,0,0.0,0.0
2023-12-22 06:00:00-05:00,141.52,142.07,141.52,141.85,0,0.0,0.0
2023-12-22 07:00:00-05:00,141.91,142.14,141.91,141.99,0,0.0,0.0
2023-12-22 08:00:00-05:00,141.99,142.29,141.31,142.29,0,0.0,0.0
2023-12-22 09:00:00-05:00,142.22,142.58,141.61,142.45,0,0.0,0.0
2023-12-22 09:30:00-05:00,142.1300048828125,143.25,142.1300048828125,142.75999450683594,4360995,0.0,0.0
2023-12-22 10:30:00-05:00,142.75,142.97000122070312,142.2449951171875,142.38999938964844,2280377,0.0,0.0
2023-12-22 11:30:00-05:00,142.39999389648438,142.5399932861328,142.06500244140625,142.51499938964844,1576215,0.0,0.0
2023-12-22 12:30:00-05:00,142.52000427246094,142.9199981689453,142.5,142.8300018310547,1405723,0.0,0.0
2023-12-22 13:30:00-05:00,142.8498992919922,142.92999267578125,142.05499267578125,142.3000030517578,1967099,0.0,0.0
2023-12-22 14:30:00-05:00,142.30999755859375,142.875,142.1999969482422,142.75999450683594,1924220,0.0,0.0
2023-12-22 15:30:00-05:00,142.75999450683594,142.8699951171875,142.47999572753906,142.75999450683594,2386387,0.0,0.0
2023-12-22 16:00:00-05:00,142.78,142.9,142.43,142.635,0,0.0,0.0
2023-12-22 17:00:00-05:00,142.635,145.68239,101.67991,142.73,0,0.0,0.0
2023-12-22 18:00:00-05:00,142.75,142.87,142.69,142.79,0,0.0,0.0
2023-12-26 04:00:00-05:00,143.0,143.25,142.0,143.08,0,0.0,0.0
2023-12-26 05:00:00-05:00,143.02,143.27,143.01,143.07,0,0.0,0.0
2023-12-26 06:00:00-05:00,143.11,143.19,143.0,143.06,0,0.0,0.0
2023-12-26 07:00:00-05:00,143.13,143.14,142.86,143.0,0,0.0,0.0
2023-12-26 08:00:00-05:00,142.96,143.3,142.0,143.21,0,0.0,0.0
2023-12-26 09:00:00-05:00,143.2,143.29,143.01,143.05,0,0.0,0.0
2023-12-26 09:30:00-05:00,142.97999572753906,143.94500732421875,142.8800048828125,143.27000427246094,2610352,0.0,0.0
2023-12-26 10:30:00-05:00,143.28500366210938,143.39999389648438,142.50010681152344,142.77569580078125,1444613,0.0,0.0
2023-12-26 11:30:00-05:00,142.77999877929688,142.99000549316406,142.67999267578125,142.7469024658203,961653,0.0,0.0
2023-12-26 12:30:00-05:00,142.74989318847656,142.83999633789062,142.52999877929688,142.67999267578125,1012101,0.0,0.0
2023-12-26 13:30:00-05:00,142.6699981689453,142.74000549316406,142.52499389648438,142.60000610351562,856020,0.0,0.0
2023-12-26 14:30:00-05:00,142.60000610351562,142.97500610351562,142.53500366210938,142.7899932861328,1029935,0.0,0.0
2023-12-26 15:30:00-05:00,142.7899932861328,142.92999267578125,142.63999938964844,142.83999633789062,1591324,0.0,0.0
2023-12-26 16:00:00-05:00,142.84,142.84,142.73,142.82,0,0.0,0.0
2023-12-26 17:00:00-05:00,142.82,145.8536,136.0134,142.85,0,0.0,0.0
2023-12-26 18:00:00-05:00,142.86,142.89,142.82,142.87,0,0.0,0.0
2023-12-27 04:00:00-05:00,142.86,142.92,142.64,142.77,0,0.0,0.0
2023-12-27 05:00:00-05:00,142.73,142.76,142.58,142.6,0,0.0,0.0
2023-12-27 06:00:00-05:00,142.6,142.8,142.6,142.8,0,0.0,0.0
2023-12-27 07:00:00-05:00,142.79,142.83,142.69,142.76,0,0.0,0.0
2023-12-27 08:00:00-05:00,142.72,142.96,142.45,142.84,0,0.0,0.0
2023-12-27 09:00:00-05:00,142.85,142.9,142.71,142.78,0,0.0,0.0
2023-12-27 09:30:00-05:00,142.8300018310547,143.32000732421875,141.35000610351562,141.5399932861328,3696710,0.0,0.0
2023-12-27 10:30:00-05:00,141.52999877929688,141.7050018310547,141.1999969482422,141.4600067138672,1889097,0.0,0.0
2023-12-27 11:30:00-05:00,141.4499969482422,141.69000244140625,141.41000366210938,141.55999755859375,1681752,0.0,0.0
2023-12-27 12:30:00-05:00,141.57000732421875,141.75,141.1999969482422,141.67999267578125,1842567,0.0,0.0
2023-12-27 13:30:00-05:00,141.69000244140625,141.74989318847656,141.19000244140625,141.42999267578125,1724794,0.0,0.0
2023-12-27 14:30:00-05:00,141.44000244140625,141.5,141.0511932373047,141.3300018310547,1499355,0.0,0.0
2023-12-27 15:30:00-05:00,141.3249969482422,141.50999450683594,141.19000244140625,141.50999450683594,1920580,0.0,0.0
2023-12-27 16:00:00-05:00,141.51,141.6,141.39,141.575,0,0.0,0.0
2023-12-27 17:00:00-05:00,141.58,141.6,141.52,141.54,0,0.0,0.0
2023-12-27 18:00:00-05:00,141.54,141.55,141.45,141.49,0,0.0,0.0
2023-12-28 04:00:00-05:00,141.72,142.09,141.72,141.94,0,0.0,0.0
2023-12-28 05:00:00-05:00,141.96,141.96,141.83,141.93,0,0.0,0.0
2023-12-28 06:00:00-05:00,141.93,142.0,141.87,141.89,0,0.0,0.0
